GID,predOf,DMCg,logFSY,logFRY,PA,StC,Anthractnose,ManchaBranca,ManchaParda,QueimaFolhas
BGM-0318,GEBV,-0.334037581,0.114471471,0.077026422,0.363890933,-0.30011218,0,0.000800421,0.02557393,0.002291923
BGM-0324,GEBV,-0.648319302,-0.002137508,-0.049357282,0.618415921,-0.326046971,0,-0.002344579,0.025860244,0.001977106
BGM-0326,GEBV,-1.63081945,0.353828811,-0.009149645,-1.203770603,-0.25610967,0,0.038546667,-0.059924486,-0.006874413
BGM-0327,GEBV,1.812771609,0.259177116,-0.50262782,1.029116389,2.389588186,0,-0.005375599,-0.116593105,-0.017333606
BGM-0330,GEBV,1.085578207,0.119147532,-0.032509152,-0.312621859,-0.198473077,0,0.01913487,-0.069196049,-0.005813058
BGM-0336,GEBV,-3.350915155,-0.187083377,-0.075074665,-0.234851367,-0.178621946,0,0.077555264,-0.021134662,-0.001343327
BGM-0337,GEBV,0.688598608,0.134924075,0.376472969,-1.094730438,-0.005331698,0,-0.01170482,0.046324937,0.003866384
BGM-0341,GEBV,-0.218576357,-0.00971413,-0.14136393,0.820224763,1.712464665,0,-0.082227657,-0.090822915,-0.009785175
BGM-0342,GEBV,-2.180843524,-0.192126277,-0.633390507,0.416021003,-0.490150853,0,-0.082036927,-0.014777088,-0.006890033
BGM-0345,GEBV,1.345891173,-0.260953414,-0.41559737,0.366721895,0.065354744,0,-0.0157262,0.02262392,-0.004013265
BGM-0349,GEBV,-1.428418424,-0.422183459,-0.357068247,-0.318597939,-0.344046624,0,-0.110080714,-0.030766877,0.001987417
BGM-0352,GEBV,-7.626177332,-0.273364754,0.044083139,0.489172542,-3.992623716,0,0.019405532,0.076581119,0.00887839
BGM-0356,GEBV,-4.115314199,-0.423907607,-0.090332128,0.496953676,-2.437938728,0,0.103142265,0.112442423,0.014436546
BGM-0357,GEBV,-1.681858507,-0.447668116,-0.235590414,0.870491312,0.650777294,0,0.039861632,0.0045937,0.001570265
BGM-0358,GEBV,0.048459717,0.017375757,-0.25723524,1.215988201,-0.537540427,0,0.041290739,-0.017610541,0.000212451
BGM-0359,GEBV,-0.369671266,-0.022879268,-0.295972129,1.208240885,-0.672408012,0,0.038295679,-0.017210809,0.000470104
BGM-0362,GEBV,0.680611701,-0.298126325,-0.400028096,0.350560786,0.281893946,0,0.007942988,-0.000850957,-0.004371683
BGM-0364,GEBV,-2.840977222,-0.404091449,-0.253787888,-0.535311218,-0.627275929,0,-0.002547802,-0.022790137,-0.006971119
BGM-0365,GEBV,0.230774235,0.188957566,-0.066761326,-0.385726068,-0.465550174,0,-0.091138442,0.016158763,0.002634015
BGM-0366,GEBV,-0.15591676,0.058625477,-0.040149927,0.576921711,-0.339777547,0,0.098642622,0.0692747,0.003399315
BGM-0368,GEBV,-0.830132928,-0.277292345,-0.126413595,-0.50286765,0.919364691,0,-0.089934839,0.049024895,0.00800794
BGM-0369,GEBV,-0.968808007,-0.036404363,-0.056514929,0.759556368,-0.592501796,0,0.115244787,0.03465023,0.00780091
BGM-0371,GEBV,-1.073957768,0.245549587,0.42290891,-0.716731544,0.238599636,0,-0.000880072,0.005450393,-0.000120551
BGM-0374,GEBV,-0.337261907,-0.243064533,-0.198341749,0.417971196,0.228565446,0,-0.08140115,-0.177182673,-0.017538382
BGM-0375,GEBV,-2.435507897,-0.218398057,-0.355570069,-0.0734592,-0.469010594,0,-0.026801705,0.019911307,0.003366232
BGM-0380,GEBV,1.190823597,-0.258581834,-0.436989652,0.487276409,-0.029010894,0,-0.01116788,0.016673794,-0.004523786
BGM-0382,GEBV,0.131854778,0.146382698,0.367804577,-0.278509944,-0.027389081,0,-0.060258423,0.05187537,0.006079928
BGM-0383,GEBV,1.074247561,-0.30736608,-0.456764677,0.99065225,1.809647057,0,0.047159151,0.017572086,0.000414418
BGM-0386,GEBV,0.658021155,0.405893813,-0.114620611,-1.087832834,0.33549999,0,0.137153161,-0.040072687,-0.007222526
BGM-0388,GEBV,-1.607196668,-0.365086759,-0.12299457,0.805878561,0.587187567,0,0.057638068,-0.020070283,-0.001201421
BGM-0389,GEBV,-1.204244143,0.319056479,0.480586646,-0.718762853,0.065011195,0,0.005907122,-0.000501857,-0.000709534
BGM-0390,GEBV,-2.062615807,0.106901132,0.103246688,-0.321816665,-2.163068571,0,0.218455459,0.04778062,0.010384647
BGM-0393,GEBV,-1.295802379,-0.301365908,0.065379614,-0.228489561,-1.102397794,0,0.025757918,-0.003347476,0.001117078
BGM-0394,GEBV,-1.050873698,0.289450377,0.449253494,-0.432336867,0.167712742,0,0.001899634,0.003019091,-0.000168654
BGM-0395,GEBV,-0.976083696,-0.251963181,0.039314977,-0.079224161,-0.865634029,0,0.028871319,-0.00665242,0.000963739
BGM-0396,GEBV,0.089362308,-0.010635707,0.094760592,0.526713752,0.192014844,0,0.119239361,0.066598,0.008726655
BGM-0398,GEBV,-1.80366755,0.158002952,0.135166167,-0.416139909,-2.158002599,0,0.21760864,0.056471163,0.011318109
BGM-0399,GEBV,-1.723207373,0.103982313,0.113949322,-0.612643984,-2.147687793,0,0.238271649,0.06044778,0.011435897
BGM-0400,GEBV,-0.29732636,0.014341784,0.093034101,-0.893491466,-0.18908154,0,0.084256699,0.106161252,0.010993784
BGM-0406,GEBV,0.020885218,0.197311136,0.282809802,0.287870551,0.32697051,0,0.016264146,-0.003485414,-0.000694652
BGM-0407,GEBV,-4.452258744,-0.596291084,-0.344225187,0.691471228,-3.340621952,0,0.115177302,0.088648046,0.009685176
BGM-0408,GEBV,2.835500032,0.054855986,0.168875922,0.905719067,-0.008170471,0,-0.011458862,0.0365116,0.001684775
BGM-0410,GEBV,0.908572817,0.082030339,0.185413359,0.486682076,-1.401881162,0,0.083729698,-0.006186737,0.002897352
BGM-0411,GEBV,0.854363519,0.415814235,0.179056498,-0.493798353,-0.22956985,0,0.065023348,-0.073077575,-0.007929688
BGM-0413,GEBV,-0.958370957,-0.285321387,-0.284304377,0.27512137,-1.345214412,0,-0.010276342,-0.044455413,-0.006720809
BGM-0414,GEBV,-1.411048744,-0.281321567,0.060993403,-0.235030303,-1.557698421,0,-0.063853613,0.018895493,0.001251985
BGM-0418,GEBV,-0.008532273,0.156380197,0.127948012,-0.271662314,-0.393244976,0,0.008569499,-0.001524985,0.000275167
BGM-0420,GEBV,0.076353047,-0.04134379,-0.004125237,-0.553813059,-1.360913051,0,0.127555521,0.1044874,0.001769535
BGM-0421,GEBV,0.586696505,0.249319549,0.101281969,0.071899915,-0.270952401,0,0.094447357,-0.058130866,-0.006546383
BGM-0422,GEBV,-0.303557038,0.082687511,-0.048365724,-0.540562033,-0.657183974,0,0.123273621,0.024939548,-0.002251915
BGM-0424,GEBV,-0.640974654,0.183510889,-0.655961583,0.665081483,0.013465836,0,-0.077233122,0.057041223,0.00252714
BGM-0425,GEBV,1.403126498,0.177245947,0.106617993,0.122651226,0.435879397,0,-0.068653945,0.015192011,0.003066662
BGM-0426,GEBV,-1.571315852,-0.18747453,-0.172798272,0.968239773,-1.569422217,0,0.05566416,0.050290365,0.003473974
BGM-0427,GEBV,2.191891721,0.410795323,0.097232409,-1.544275444,-0.679686138,0,0.023779578,-0.168552755,-0.016659208
BGM-0428,GEBV,2.243710261,0.38752829,0.129409701,-1.494770276,-0.683241433,0,0.005297386,-0.171126632,-0.016474177
BGM-0435,GEBV,-0.473471023,0.042719262,0.12415573,-0.198342267,-0.126808602,0,-0.060384138,-0.001827511,-0.004086272
BGM-0436,GEBV,-1.275109461,-0.323528404,-0.301192355,-0.458117745,-0.443515526,0,-0.10190551,-0.022908952,0.002799779
BGM-0437,GEBV,-1.51483139,-0.736979617,-0.701435047,-0.01454435,-0.013031331,0,0.095693726,-0.073448431,-0.012987276
BGM-0438,GEBV,-0.017850242,-0.238472072,-0.100505077,0.908492586,-0.451705293,0,0.061531342,0.007824863,0.002011336
BGM-0439,GEBV,0.524399737,-0.176690995,-0.121977176,0.377284151,0.691118096,0,-0.078291583,-0.123116171,-0.011738939
BGM-0440,GEBV,-1.621398192,-0.33734078,-0.039079636,0.643052717,-1.123677477,0,0.096001205,-0.02640788,-0.003685056
BGM-0442,GEBV,-1.063308552,0.349600698,0.500552492,-0.525323913,0.096784064,0,0.029222811,0.016999838,0.001262116
BGM-0444,GEBV,-2.774339446,-0.107609047,0.104236825,0.105633181,-1.571230961,0,0.043146524,0.021109537,0.007290329
BGM-0448,GEBV,-0.578044341,-0.112198828,0.193097956,-1.29109999,0.215545767,0,-0.003616431,0.01869332,0.003032206
BGM-0449,GEBV,-0.715294296,-0.050039415,0.235865881,-1.455351166,0.129736991,0,0.001559257,0.03015912,0.004222655
BGM-0451,GEBV,-0.587877255,-0.053236835,0.237942267,-1.335466596,0.141200637,0,0.00010444,0.028097766,0.004354781
BGM-0452,GEBV,-1.168327245,0.385010862,0.10450286,0.579837837,-1.294783803,0,0.053466937,0.075844846,0.009325258
BGM-0456,GEBV,-0.052412195,0.191788292,-0.097043455,-0.48789968,-0.341558407,0,-0.088782805,0.022392539,0.00309461
BGM-0460,GEBV,0.13764935,0.213875573,-0.02685619,0.375146866,-0.592327378,0,-0.018770681,-0.055208356,-0.005369097
BGM-0461,GEBV,-1.559540632,-0.262569058,-0.918348082,0.870121146,-0.67005153,0,-0.081247842,0.005589313,-0.001370136
BGM-0462,GEBV,0.125382398,-0.232868209,-0.608066707,0.42326,1.784226578,0,0.209448895,0.020500185,0.003162413
BGM-0463,GEBV,-0.069131601,-0.258372063,-0.850950206,0.802852859,0.947833765,0,0.274598974,0.050995378,0.00593453
BGM-0464,GEBV,-1.121812029,-0.198789049,-0.83109151,0.720322021,-0.349253388,0,-0.071624191,0.003727444,-0.001775624
BGM-0465,GEBV,0.398414571,0.001697422,0.047090946,-0.342299063,-1.386568916,0,0.131097992,0.101603595,0.001611416
BGM-0467,GEBV,-0.160572019,-0.394843107,-0.18701376,-0.134678402,-0.196843047,0,0.007486085,-0.040105723,-0.005932481
BGM-0468,GEBV,2.824886639,-0.199074623,-0.578207243,0.292018003,-0.332326758,0,-0.054531351,-0.071153289,-0.013476715
BGM-0471,GEBV,-0.654080516,-0.208981984,-0.172729185,0.234648007,-1.638435108,0,-0.073111828,0.019655811,0.001982309
BGM-0472,GEBV,1.333478743,-0.154740444,-0.048350443,1.07088145,0.943984047,0,-0.057744233,-0.073897213,-0.014384382
BGM-0474,GEBV,-0.052423271,-0.024831891,-0.361908451,-0.122078134,0.030407122,0,0.038437529,-0.04322649,-0.004888704
BGM-0475,GEBV,-0.523915903,-0.002360897,0.078796571,0.83994824,-0.938281051,0,-0.070360722,0.007634363,0.00356801
BGM-0478,GEBV,0.141590636,-0.219949158,-0.167068264,0.13180438,0.321813138,0,-0.107396773,-0.169679619,-0.017395736
BGM-0480,GEBV,1.128171087,0.108349428,-0.221168062,-1.005983535,0.414664412,0,-0.084191476,-0.049799309,-0.005307593
BGM-0484,GEBV,-0.743063831,0.041569473,0.118833413,-0.989731302,-0.307067014,0,-0.099604037,-0.121022421,-0.013413707
BGM-0489,GEBV,-2.013600596,0.138720577,0.164933632,-0.558706813,-2.153642644,0,0.215377878,0.051732098,0.010822459
BGM-0495,GEBV,-0.779085315,-0.222911822,-0.849491425,0.559274456,-0.293437949,0,-0.06619542,-0.003174049,-0.002157404
BGM-0498,GEBV,-2.746176725,0.124446489,0.230299901,-0.374385858,-0.601482529,0,-0.013984099,-0.013105457,0.000997903
BGM-0499,GEBV,-2.425273021,0.119689231,0.195396364,-0.622777047,-0.565178052,0,0.002973627,0.000265113,0.002509051
BGM-0500,GEBV,0.255238617,-0.006231432,0.106495361,0.024729996,-1.225352063,0,0.108209134,0.012082058,0.003675191
BGM-0504,GEBV,0.562355692,0.141966413,-0.035160826,-0.136067737,-0.198185211,0,0.118614224,0.071271701,0.008587787
BGM-0505,GEBV,-0.348862031,-0.232988825,-0.770439478,0.626639487,0.760933602,0,0.268131879,0.051902956,0.006378876
BGM-0507,GEBV,-2.997239879,-0.64019714,-0.157765507,-0.335169343,0.504481437,0,0.060884843,-0.003392203,-0.004491567
BGM-0508,GEBV,-2.420261435,-0.298361012,-0.389548701,0.7817941,-1.498779486,0,0.011852858,-0.055203872,-0.006763748
BGM-0509,GEBV,-3.56162283,-0.357177289,-0.732854734,-1.278679722,-1.741526575,0,0.052681071,0.001484086,-0.002184884
BGM-0510,GEBV,-2.797901448,-0.102790591,-0.228139833,1.045899751,-1.571302732,0,-0.021675381,-0.06208474,-0.00743071
BGM-0511,GEBV,-4.677381584,-0.079651327,-0.422521973,-1.033800063,-1.584775148,0,0.069604701,-0.001252179,0.000218352
BGM-0512,GEBV,-3.857290523,0.008844397,-0.303067239,-1.110981633,-1.62502534,0,0.066488653,-0.018444176,-0.001735063
BGM-0514,GEBV,-2.554747275,-0.055659062,-0.032185466,-1.30744558,-0.319678516,0,0.130474548,-0.029611229,-0.005710595
BGM-0517,GEBV,-0.117202128,-0.239311621,-0.216420664,0.547409624,1.085518193,0,-0.037695249,-0.049526631,-0.010153337
BGM-0521,GEBV,-0.59175725,-0.17789542,-0.065838508,0.188974515,0.425826276,0,-0.005686949,-0.03894145,-0.003881483
BGM-0523,GEBV,-2.410002994,-0.151227649,-0.287538694,-0.77616206,-2.179380508,0,0.0652148,-0.018909096,-0.001931718
BGM-0527,GEBV,-0.618709075,-0.051693077,-0.015284897,0.281671676,0.585034213,0,0.202818256,-0.031010412,-0.007245288
BGM-0529,GEBV,-0.548614376,-0.020811333,-0.040833233,0.262824294,0.659695892,0,0.204988234,-0.02461057,-0.006179522
BGM-0532,GEBV,2.315059576,0.338021588,0.027014436,-1.314118322,-0.642993878,0,0.010615385,-0.174717722,-0.017304509
BGM-0533,GEBV,-1.859691429,-0.250743135,-0.315138793,-0.398418401,0.470569009,0,0.140734404,-0.022711979,-0.00354105
BGM-0533(1),GEBV,-2.600947529,-0.241697104,-0.128756083,0.016889398,-0.706701332,0,0.162528384,-0.008366492,-0.003243815
BGM-0536,GEBV,-0.151564749,-0.010806934,0.042733973,-0.732569592,-1.1603039,0,0.138017794,0.096687974,0.00102376
BGM-0537,GEBV,-0.733887803,0.062744388,0.028774417,-0.007892743,-0.918308352,0,-0.023083284,-0.008441115,0.001477133
BGM-0540,GEBV,-2.914691491,-0.15556215,-0.03616154,0.16223466,-0.62848933,0,0.173200207,-0.003576759,-0.003610335
BGM-0541,GEBV,0.22915433,0.38225383,0.287534886,0.464700412,-0.326923508,0,0.04451254,0.042345232,0.004073552
BGM-0542,GEBV,0.471869764,-0.233274363,-0.847977299,0.954583297,1.082386294,0,0.263784586,0.05387205,0.006408292
BGM-0543,GEBV,1.533544739,0.189923382,-0.002864197,0.277387297,-0.300300792,0,-0.007988119,-0.075389541,-0.006240169
BGM-0544,GEBV,1.430612077,0.349840467,0.133142377,-1.026231212,-0.64326208,0,-0.080390842,0.024673979,0.003607132
BGM-0547,GEBV,0.330262181,0.153569678,0.134905264,-0.474061823,-0.472652786,0,-0.010538256,0.02669382,0.005795624
BGM-0549,GEBV,0.939941715,0.251260016,0.168453965,0.069947923,0.323572252,0,-0.070016071,0.003780654,0.001712422
BGM-0550,GEBV,-0.239841056,-0.093175895,-0.513941594,0.192209758,0.727364901,0,-0.073632754,0.043344197,-0.000217521
BGM-0551,GEBV,0.660861351,-0.02717559,-0.275256134,0.012262899,0.274946344,0,-0.053761376,-0.043878265,-0.003713926
BGM-0555,GEBV,-2.169615358,-0.140023237,0.155233045,-0.048960373,-0.552425557,0,0.088237943,0.12435516,0.014936832
BGM-0556,GEBV,1.136920518,0.441393032,0.14727019,-1.012985341,-0.655599974,0,-0.095321504,0.020106088,0.00355194
BGM-0557,GEBV,0.672283134,0.026798076,0.100334434,0.549093152,0.03087873,0,0.050701393,0.032199536,0.007425269
BGM-0558,GEBV,-1.694070261,-0.526819131,-0.269076275,1.118504827,-1.095838869,0,0.127300869,0.01376218,-0.000824924
BGM-0560,GEBV,-2.783598614,-0.125519434,-0.079328567,0.053395997,-0.41810697,0,0.186285858,0.00454285,-0.003103477
BGM-0561,GEBV,-0.508914894,-0.163391541,-0.57946599,0.315296667,-0.698894462,0,0.155432339,-0.038458959,-0.006305121
BGM-0563,GEBV,-0.755904667,-0.115173345,-0.509204074,0.333071121,-0.60515507,0,0.174287924,-0.030448921,-0.005322404
BGM-0564,GEBV,-1.187994841,-0.141626899,-0.612401691,0.518623567,-0.833361533,0,0.15607818,-0.038493373,-0.006351693
BGM-0567,GEBV,-1.621547313,0.273059939,0.116654521,-1.119398441,-0.623580933,0,0.15325708,0.042332115,0.005570904
BGM-0570,GEBV,-2.276126275,-0.166143782,-0.092128675,-0.339667416,-1.356632976,0,0.190572237,0.073104348,0.007402171
BGM-0573,GEBV,-0.165277392,0.104040144,0.063847223,0.609689456,-0.555484247,0,0.146726545,0.090974807,0.005454105
BGM-0574,GEBV,-0.68711711,0.053196306,-0.007336115,-0.733196155,-1.368445521,0,-0.024297441,0.001545934,0.002392193
BGM-0576,GEBV,-0.787241253,0.02174782,-0.035232429,-0.617851248,-1.246362789,0,-0.032792877,0.00434682,0.00300772
BGM-0579,GEBV,1.540349714,0.1164489,0.18247658,-0.074956159,0.491100985,0,0.072666342,0.010590682,0.003154938
BGM-0583,GEBV,1.10946282,0.17309673,0.129665399,0.156500928,0.279609357,0,-0.076388069,0.014814047,0.002983469
BGM-0585,GEBV,-0.343829194,-0.121168112,-0.086447764,0.27907427,-1.330790945,0,-0.032048318,0.01411031,0.001039094
BGM-0587,GEBV,1.576837724,-0.10637935,-0.338400683,0.510493967,0.155716951,0,-0.026394856,0.025438517,-0.003604172
BGM-0589,GEBV,-1.092959627,-0.347311739,-0.092409764,0.062326685,-0.653364691,0,0.136229329,0.104599015,0.014935192
BGM-0590,GEBV,-0.462777384,0.073310851,0.006172689,-0.638326883,-1.198674523,0,-0.036793307,-0.001496208,0.002282322
BGM-0591,GEBV,1.079643207,-0.122368395,-0.165260577,0.111951109,0.301008896,0,-0.09395932,-0.140055028,-0.013453474
BGM-0592,GEBV,-1.820143777,-0.364153082,-0.093238498,-1.900697117,0.287528962,0,0.085878418,0.034912226,0.006664072
BGM-0593,GEBV,-0.426882838,-0.382314313,-0.038631519,-1.108116942,-2.216549438,0,-0.052960902,0.099276279,0.010359056
BGM-0598,GEBV,-0.050382384,-0.081905735,0.082070969,-0.596075806,-0.531313874,0,-4.39E-05,0.078745595,0.00695136
BGM-0601,GEBV,0.99554686,0.160287992,-0.006768222,-0.160601798,0.755153634,0,0.064502068,0.109862231,0.013925379
BGM-0603,GEBV,0.119894267,0.318928128,0.286708236,-0.677931933,-0.432700896,0,0.156783941,0.084638535,0.014563894
BGM-0606,GEBV,-1.748909488,-0.397369185,-0.196126749,0.716088777,0.726795676,0,0.032778226,0.001008441,0.001701913
BGM-0607,GEBV,0.762150893,-0.01624953,-0.196668538,1.260124113,0.506272614,0,0.040871833,0.122419735,0.012412428
BGM-0609,GEBV,-0.499813522,-0.1189797,-0.562749701,0.223643937,-1.424164353,0,0.100870964,-0.060174433,-0.008217831
BGM-0611,GEBV,-0.338989629,0.115375342,-0.296469695,0.051700853,-0.108005404,0,0.057105145,-0.010624776,-0.001484574
BGM-06111,GEBV,0.065963991,0.151438095,-0.085101725,0.133685963,0.102454423,0,0.057449043,-0.005401829,-0.001059307
BGM-0614,GEBV,0.347182527,-0.236674446,-0.84312965,1.18235456,1.193532544,0,0.279025639,0.056288718,0.006574635
BGM-0615,GEBV,-0.115106267,0.048330047,-0.037814967,0.994026613,0.02762101,0,0.034609007,-0.044030173,-0.004819668
BGM-0618,GEBV,0.466724994,0.00964136,-0.174362111,0.352192114,-0.101158707,0,0.118476529,0.068495927,0.007647878
BGM-0620,GEBV,2.637922401,0.263620195,-0.025343318,-0.950805611,-0.569898817,0,0.018738825,-0.164386376,-0.016030536
BGM-0623,GEBV,0.336174097,-0.2671987,-0.894783394,1.111280899,1.166764151,0,0.28147779,0.05489582,0.0066313
BGM-0624,GEBV,-7.497623979,-0.224307419,0.00854846,0.49258018,-3.943036354,0,0.017370088,0.068649141,0.008423787
BGM-0625,GEBV,-0.89153716,-0.327894547,-0.055361982,0.285754331,-0.516797496,0,0.137763764,0.108339034,0.015289311
BGM-0626,GEBV,0.132280538,0.268559213,-0.635069818,-0.569349276,0.207960834,0,0.020388065,-0.096584381,-0.009962087
BGM-0630,GEBV,-0.547923446,0.093253635,0.005141855,0.483407068,-0.344005272,0,-0.001832405,0.028717816,0.002447208
BGM-0631,GEBV,-4.082458582,-0.432714876,-0.152268,0.57882984,-2.505919977,0,0.104156593,0.118958517,0.014924977
BGM-0635,GEBV,0.354988106,0.156775002,-0.063488546,1.001899833,0.193462762,0,0.18094276,0.074724173,0.007042222
BGM-0638,GEBV,1.393428084,0.083069786,-0.207461264,-1.164339555,0.541302372,0,0.058142993,-0.055777831,-0.004081521
BGM-0640,GEBV,0.685526564,0.189964078,-0.000505927,-0.294448919,0.873514922,0,0.062956186,0.10832735,0.01374265
BGM-0642,GEBV,-1.07366412,-0.337520811,-0.298336841,-0.212182397,-0.319015761,0,-0.109125959,-0.030257585,0.002124992
BGM-0643,GEBV,-1.532902677,-0.345700081,-0.142656501,0.610842588,-0.697822209,0,0.129378259,-0.010793476,-0.00281986
BGM-0646,GEBV,-2.050295922,0.121515874,0.145200674,-0.561327641,-2.188875139,0,0.228535722,0.062892113,0.011741324
BGM-0648,GEBV,-0.285848858,-0.243406223,0.01381427,0.976512184,-0.247846686,0,0.077576598,0.032958685,0.003613536
BGM-0650,GEBV,-0.330732826,-0.242152915,0.066497151,0.936973912,-0.181965458,0,0.062396254,0.01803989,0.00221134
BGM-0651,GEBV,0.657568429,-0.072696509,-0.477789597,-0.131614732,-0.98325087,0,0.173694248,0.134113716,0.015039337
BGM-0654,GEBV,-5.815790612,-0.153406562,-0.50748054,-0.502698575,-0.757898958,0,0.107828512,0.064843595,0.008980703
BGM-0655,GEBV,0.092193575,0.001477038,-0.400922815,-0.358560559,-0.955900841,0,0.1646806,0.115591469,0.012668336
BGM-0655(1),GEBV,0.240939614,-0.021094073,-0.383910116,-0.419630766,-0.892756478,0,0.158197444,0.113737872,0.012514294
BGM-0657,GEBV,0.341140395,-0.219784555,-0.418055205,1.168319638,-0.46785953,0,-0.019594793,0.075558827,0.007063179
BGM-0658,GEBV,1.915962908,0.112242845,0.170285906,1.092001077,0.643383551,0,0.293861114,0.090135491,0.005858038
BGM-0659,GEBV,-3.650624624,0.091756832,0.145304389,-1.071026781,-2.809062774,0,0.118691268,0.040886776,0.009415887
BGM-0660,GEBV,-0.165026031,-0.146453116,-0.361142162,1.176787664,0.022214885,0,0.05621526,-0.050525916,-0.011167116
BGM-0661,GEBV,1.599209475,0.071997097,0.260468721,1.250806868,0.345461227,0,0.007381046,0.033099952,0.001780941
BGM-0662,GEBV,0.96686117,-0.455466636,-0.18811462,1.008320241,1.180620677,0,-0.046734171,0.002505156,-0.006275254
BGM-0664,GEBV,1.736632454,-0.317070086,-0.236485801,1.298198886,1.1059499,0,-0.073222534,0.018251079,-0.00271457
BGM-0665,GEBV,0.977683381,0.096322378,-0.100115958,-0.991553716,-0.649306938,0,-0.011102947,-0.15912389,-0.015545692
BGM-0666,GEBV,-1.140642379,-0.277173706,-0.085871638,0.894632244,0.045811895,0,0.056110391,0.009740223,0.001172446
BGM-0668,GEBV,-0.215433114,-0.742759831,-0.673055764,0.978949621,-0.626984408,0,-0.0377842,0.013252484,0.000671911
BGM-0669,GEBV,0.957434131,-0.220534278,-0.171171022,0.820800559,1.335796722,0,-0.046069102,-0.020424061,-0.006754636
BGM-0670,GEBV,-0.350815645,0.132076782,-0.13942872,-0.918859305,-0.307735397,0,0.073271554,0.04025367,0.008523456
BGM-0671,GEBV,-5.408977732,-0.704166985,-0.367718746,-0.658909771,-3.481000485,0,-0.002749968,-0.054707328,-0.006798347
